X1,X2,X3,X4,X5,X6,X7,X8,Y
0.89,625.42,338.85,185.99,5.59,4.46,0.09,3.17,56.03
0.79,724.55,251.92,205.22,3.75,2.58,0.33,1.53,31.75
0.76,626.78,396.32,159.15,6.55,3.76,0.39,2.34,82.96
0.91,583.18,304.7,206.01,5.16,2.01,0.21,2.69,26.65
0.79,569.4,400.15,164.71,3.94,3.88,0.09,1.61,63.86
0.63,633.28,280.95,136.41,4.36,4.75,0.32,0.07,59.32
0.72,730.89,257.82,111.45,6.06,2.92,0.27,4.78,91.66
0.68,808.01,285.63,143.55,4.63,2.3,0.19,4.88,87.76
0.75,639.46,416.29,140.94,5.3,2.43,0.37,4.9,93.71
0.71,675.51,382.86,186.5,6.97,4.53,0.2,0.56,72.41
0.62,568.31,374.61,135.48,5.6,2.67,0.14,4.06,75.22
0.65,694.2,252.65,155.56,5.15,4.04,0.31,2,59.8
0.76,621.88,323.95,199.7,4.24,4.11,0.04,3.67,44.54
0.76,612.62,407.71,192.27,4.45,2.34,0.23,1.74,56.98
0.68,648.15,356.94,185.18,4.3,2.37,0.03,3.9,58.95
0.71,658.89,291.26,115.57,3.65,3.03,0.1,3.62,78.56
0.84,726.13,378.4,120.97,6.75,2.71,0.13,3.48,110.5
0.76,751.79,269.75,215.06,3.71,4.74,0.18,3.48,36.51
0.92,554.54,247.9,170.76,3.71,2.62,0.21,1.55,31.67
0.92,657.23,403.31,190.46,6.15,4.5,0.21,1.15,67.92
0.79,559.15,317.05,199.9,6.93,5,0.02,1.41,32.45
0.65,761.68,347.71,220.36,3.82,4.29,0.32,4.23,54.92
0.89,687.49,245.22,190.95,4.54,3.36,0.01,3.91,38.76
0.85,686.54,357.33,118.56,4.89,3.05,0.28,2.21,96.45
0.84,626.63,383.74,152.03,3.61,2.17,0.21,0.59,73.63
0.87,720.01,253.44,198.77,4.77,3.49,0.33,2.58,43.78
0.68,614.63,259.32,126.32,6.7,4.8,0.08,0.24,64.99
0.96,647.34,336.39,207.36,5.99,4.07,0.23,3.19,44.86
0.73,638.22,303.35,111.86,3.92,4.21,0.03,4.5,82.36
0.73,642.81,276.02,155.92,5.46,2.87,0.02,1.44,56.53
0.78,784.92,264.56,112.5,5.16,4.49,0.23,0.4,93.21
0.68,788.17,379.65,112.68,4.7,2.23,0.34,2.59,114.93
0.84,587.1,262.1,158.91,3.59,2.28,0.19,2.4,43.72
0.75,556.89,304.38,199.4,4.76,2.3,0.16,3.65,30.3
0.94,718.11,339.07,187.61,5.85,3.46,0.37,3.15,64.34
0.79,797.97,345.95,217.74,5.72,2.57,0.38,1.78,59.74
0.84,558.89,338.1,135.22,6.44,2.79,0.24,3.94,73.11
0.94,768.91,271.54,195.99,6.4,3.54,0.15,2,49.58
0.86,657.29,307.48,116.37,4.91,4.52,0.2,2.85,84.4
0.67,753.17,366.77,167.58,5.53,4.76,0.13,3.3,79.4
0.7,566.39,386.96,167.17,5.75,4.31,0.35,0.39,63.65
0.67,524.61,322.21,174.41,4.35,3.89,0.24,4.75,45.16
0.79,617.76,379.9,136.81,6.75,2.68,0.02,4.27,89.44
0.74,656.11,284.09,154.01,3.51,3.1,0.02,2.89,57.33
0.69,805.88,361.4,149.12,4.82,3.27,0.32,2.85,98.02
0.62,772.71,373.97,116.11,4.94,4.27,0.39,0.93,112.34
0.67,700.99,384.59,181.68,5.95,4.73,0.02,1.72,70.94
0.84,775.01,279.67,134.49,6,3.01,0.02,0.67,83.44
0.94,758.69,390.69,205.19,4.2,4.6,0.34,0.14,68.87
0.84,748.32,353.84,160.43,3.69,2.44,0.01,3.18,81.86
0.77,534.88,254.99,155.54,5.62,2.81,0.27,2.53,36.98
0.92,601.35,259.43,177.99,6.6,4.5,0.03,2.68,40.6
0.93,688.77,249.73,148.82,6.53,4.61,0.33,3.08,65.01
0.92,782.52,260.47,130.99,4.79,2.02,0.38,3.98,87.71
0.91,720.08,265.57,146.95,5.47,2.79,0.35,3,69.51
0.92,580.44,370.06,137.6,6.77,4.46,0.29,2.28,80.51
0.89,517.42,416.04,136.28,4.19,4.96,0.07,1.7,78.37
0.96,786.45,264.72,210.08,4.43,4.76,0.05,1.65,43.52
0.83,792.21,402.77,145.06,4.2,3.52,0.08,0.76,100.99
0.85,633.67,309.01,127.82,4.4,3.16,0.25,3.39,74.09
0.64,632.03,402.74,167.92,6.29,3.16,0.12,3.7,76.66
0.81,686.69,254.01,156.55,5.1,3.64,0.2,0.14,52.98
0.82,721.08,292.33,156.2,3.69,3.96,0.23,1.67,66.57
0.74,706.7,333.29,176.59,6.61,3.49,0.04,4.23,67.5
0.92,698.75,390.67,117.9,4.02,3.75,0.35,4.01,101.07
0.89,778.77,385.22,162.74,6.87,3.05,0.02,0.92,97.64
0.83,601.92,403.67,179.18,6.26,4.15,0.21,3.63,68.6
0.75,579.53,354.08,120.33,6.03,4.58,0.32,1.01,84.52
0.74,606.42,342.47,124.67,5.33,3.28,0.01,2.76,78.26
0.91,642.4,339.31,123.59,6.46,4.64,0.31,4.36,93.43
0.63,597.1,261.89,166.49,5.99,3.43,0.08,0.89,40.17
0.96,755.23,285.81,184.02,4.16,4.7,0.25,2.11,57.49
0.83,747.7,399.67,140.76,6.63,3.58,0.34,3.87,107.79
0.81,577.45,301.9,113.59,6.35,3.81,0.11,3.7,76
0.68,667.94,270.09,139.34,4.68,3.44,0.03,4.04,68.93
0.73,766.14,263.44,215.27,5.98,3.43,0.22,2.45,40.86
0.63,777.73,412.6,202.74,6.05,4.63,0.36,0.75,77.86
0.88,722.19,409.91,181.46,5.46,2.97,0.05,3.72,81.2
0.76,701.33,340.65,151.7,6.01,4.05,0.29,2.02,81
0.85,696.59,302.71,219.37,5.63,2.63,0.33,0.33,31.81
0.64,651.5,308.11,211.29,6.58,4.34,0.27,1.48,38.22
0.66,682.11,335.38,148.74,4.72,2.87,0.3,3.62,80.04
0.85,745.3,396.82,182.32,6.91,2.29,0.34,3.58,85.94
0.83,572.59,318.34,128.76,4.31,4.91,0.02,2.05,73.13
0.77,617.98,327.59,140.56,4.29,4,0.18,0.91,71.05
0.73,688.41,269.67,122.35,5.84,3,0.31,3.16,74.66
0.88,656.19,293.87,135.35,6.08,3.61,0.24,0.92,72.2
0.76,560.55,377.06,142.83,4.59,2.61,0.32,4.84,76.44
0.71,755.3,360.64,179.37,4.63,2.93,0.33,0.8,72.03
0.94,653.54,273.04,213.25,6.13,4.6,0.2,0.27,28.17
0.68,615.42,380.63,156.76,6.3,3.16,0.08,2.9,76.13
0.74,805.11,336.55,124.89,6.69,2.89,0.05,0.27,103.54
0.93,720.24,279.89,145.6,4.05,2.85,0.29,3.35,70.45
0.71,787.73,294.99,184.69,6.88,3.48,0.34,2.29,66.84
0.84,630.92,282.86,195.47,5.16,4.05,0.17,3.79,38.31
0.95,583.65,339.94,140.19,5.87,3.88,0.21,0.64,72.02
0.76,723.96,285.35,147.04,6.58,2.22,0.14,2.64,71.38
0.65,584.36,318.66,214.16,6.66,4.16,0.37,1.41,29.85
0.72,691.38,369.82,118.79,4.68,2.25,0.27,2.53,99.32
0.66,756.14,357.83,159.23,6.28,2.07,0.18,2.89,81.74
0.88,524.03,308.12,129.54,6.45,3.29,0.38,1.33,61.8
0.78,796.41,271.35,125.37,6.31,3.99,0.17,1.85,92.61
0.66,683.22,380.05,141.69,5.01,3.13,0.2,1,85.47
0.85,738.98,342.95,185.38,4.97,2.4,0.21,4.76,68.3
0.84,618.82,408.83,113.11,5.21,3.17,0.18,4.76,105.74
0.62,728.7,312.09,171.59,5.67,4.35,0.25,2.21,68.41
0.85,682.56,289.72,201.98,5.01,4.03,0.34,4.04,45.74
0.92,547.88,365.65,199.99,5.75,4.45,0.37,2.85,44.92
0.76,621.6,400.14,137.88,6.29,3.07,0.33,1.22,89.17
0.93,517.55,368.54,147.33,5.75,3.98,0.11,2.39,66.04
0.9,711.98,410.75,135.63,3.75,4.2,0.04,0.42,97.27
0.78,782.9,286.37,126.38,3.87,4.99,0.23,2.02,88.2
0.68,675.78,346.72,206.36,3.63,3.22,0.27,3.5,47.34
0.68,778.29,350.85,143.5,6.9,3.47,0.33,0.99,93.83
0.91,777.36,366.06,139,3.53,4.49,0.05,0.84,95.42
0.73,528.78,309.88,152.6,6.95,3.94,0.39,1.92,54.36
0.92,622.56,383.48,119.4,4.35,3.1,0.24,1.11,87.72
0.82,756.29,293.17,184.25,5.1,3.61,0.04,1.29,58.21
0.83,698.09,248.99,173.68,6.74,2.44,0.19,1.65,49.28
0.76,684.85,257.25,219.07,5.21,2.17,0.32,0.2,22.6
0.63,740.53,409.91,209.79,3.76,4.96,0.16,0.78,61.74
0.64,680.76,388.16,111.3,4.11,2.42,0.32,1.99,103.31
0.69,775.83,247.34,202.22,5.49,3.67,0.17,1.22,44.58
0.97,651.93,294.46,157.95,5.28,4.63,0.13,4.17,64.4
0.69,576.3,247.49,183.44,5.93,4.83,0.2,2.41,30.46
0.65,710.97,357.8,216.82,4.15,3.73,0.26,4.08,49.19
0.73,792.08,268.21,162.59,4.78,2.51,0.18,4.76,68.49
0.83,666.1,279.2,194.89,5.82,4.26,0.07,0.86,39.34
0.89,699.49,364.61,158.48,5.98,2.22,0.16,2.62,79.46
0.89,673.56,347.39,124.92,6.75,2.55,0.1,2.92,92.22
0.93,706.37,286.58,134.78,6.55,2.7,0.05,1.43,77.92
0.64,606.73,414.62,135.4,4.84,3.03,0.06,2.69,89.18
0.87,747.58,336.84,160.11,3.71,3.09,0.21,1.37,80
0.87,669,337.7,202.85,4.13,4.65,0.25,4.07,49.58
0.74,750.79,255.77,185.43,4.66,2.71,0.2,3.06,46.74
0.63,706.65,253.31,163.1,4.87,3.65,0.08,3.18,57.08
0.83,528.22,264.5,209.61,4.51,3.63,0.14,2.19,12.03
0.86,714.92,406.75,136.26,5.31,3.67,0.13,3.76,103.19
0.82,706.99,319.63,212.49,4.75,3.24,0.23,1.76,44.89
0.89,710.86,369.11,137.15,6.38,2.49,0.33,2.38,94.2
0.92,808.25,357.23,147.21,4.13,4.22,0.35,4.76,97.37
0.9,669.24,307.58,118.05,6.11,3.41,0.19,2.98,85.13
0.77,737.9,371.9,197.52,4.58,4.65,0.18,0.15,61.15
0.88,723.46,386.94,210.62,3.54,4.16,0.02,0.42,59.06
0.81,613.92,347.32,169.51,5.29,2.71,0.29,2.89,62.66
0.77,559.18,260.38,146.41,3.58,4.72,0.13,4.23,45.87
0.66,722.59,389.96,116,4.59,2.46,0.18,1.92,106.23
0.68,688.85,410.28,217.53,4.96,4.42,0.16,0.89,55.1
0.81,698.64,289.96,156.22,3.71,4.03,0.14,1.22,66.08
0.81,728.19,336.86,142.01,6.04,4.36,0.07,3.85,87.91
0.84,721.36,401.21,166.61,6.03,4.65,0.34,2.69,87.68
0.65,579.49,365.13,170.62,6.18,2.37,0.25,0.69,57.44
0.64,657.84,355.38,169.99,6.16,4.76,0.15,4.9,76.68
0.93,649.42,362.01,178.11,3.71,2.29,0.1,0.87,57.77
0.91,671.56,300.77,192.95,5.52,4.62,0.13,0.78,47.73
0.7,706.46,311.39,147.6,5.68,3.77,0.16,1.61,74.64
0.66,576.48,285.25,149.25,6.34,4.43,0.26,1.51,60.42
0.87,639.69,283.54,115.63,6.58,4.32,0.06,0.71,79.07
0.67,761.1,320.42,159.17,6.39,3.07,0.15,4.84,79.94
0.71,612.6,305.62,180.15,4.32,3.99,0.24,3.09,48.51
0.73,756.17,289.92,150.36,5.56,3.03,0.19,1.18,69.98
0.65,556.18,277.4,137.96,6.38,2.65,0.08,1.83,57.38
0.64,599.5,310.04,187.19,5.81,4.2,0.29,1.2,42.39
0.83,740.29,295.45,147.65,6.79,3.3,0.27,0.08,74.29
0.86,736.41,415.63,118.66,3.89,2.35,0.06,4.7,113.87
0.89,772.27,409.51,203.86,4.07,2.07,0.04,2.48,68.08
0.87,672.28,411.49,178.46,4.05,2.29,0.28,1.57,75.98
0.64,639.89,373.9,172.68,6.12,2.59,0.36,3.7,69.41
0.77,772.61,320.14,210.66,6.01,4.83,0.33,0.97,51.18
0.67,767.62,295.24,181.08,3.89,4.31,0.31,1.51,60.59
0.93,681.72,253.55,170.55,6.83,3.73,0.18,1.71,52.06
0.84,656.52,269.65,205.12,5.46,3.11,0.11,1.68,31.46
0.77,605.08,383.97,127.51,5.14,4.25,0.34,4.4,92.04
0.84,670.87,393.81,131.56,6.83,4.89,0.26,2.55,102.45
0.78,593.88,368.11,203.76,4.36,4.97,0.26,1.53,47.26
0.73,573.86,322.85,176.96,6.35,3.86,0.24,3.83,48.48
0.81,619.16,398.26,183.73,5.47,4.1,0.37,2.48,67.42
0.76,605.11,305.83,132.43,6.58,3.05,0.35,0.85,70.51
0.89,715.69,327.85,184.67,5.47,3.39,0,4.15,67.52
0.77,727.25,263.61,159.04,5.06,2.01,0.26,1.79,63
0.9,713.86,278.35,142.12,5.78,2.86,0.23,1.62,75.07
0.64,558.6,404.74,206.6,3.58,3.59,0.11,4.57,46.36
0.76,548.94,408.92,163.21,4.82,2.93,0.33,4.71,70
0.98,606.21,262.35,166.98,3.81,2.94,0.03,4.51,44.99
0.76,745.46,247.69,116.23,5.03,3.56,0.37,1.79,79.76
0.73,610.66,291.85,185.98,3.96,2.75,0.08,0.99,36.54
0.74,683.08,409.88,159.12,6.58,4.61,0.29,2.45,91.61
0.64,683.39,409.55,142,6.86,3.58,0.38,4.53,96.64
0.66,619.86,316.08,116.54,6.02,3.8,0.22,3.26,82.31
0.77,569.26,249.22,201.46,6.83,3.31,0.14,0.9,19.72
0.82,582.45,341.89,160.8,4.8,2.62,0.01,2.55,55.94
0.95,663.32,390.3,214.98,6.12,3.84,0.19,1.47,54.66
0.76,790.67,370.96,176.78,6.78,4.82,0.1,4.13,85.95
0.89,573.72,257.84,186.08,5.56,4.7,0.28,3.19,32.24
0.94,540.17,326.56,207.59,4.09,2.48,0.25,4.97,30.1
0.94,616.7,267.15,191.72,6.59,2.38,0.19,4.16,38.66
0.74,677.98,375.98,114.2,4.07,4.96,0.11,0.77,97.54
0.88,569.61,326.69,164.21,5.58,4.22,0.35,1.13,53.29
0.94,522.43,374.9,208.08,5.84,4.52,0.15,4.37,38.76
0.63,798.3,372.09,160.32,5.59,3.14,0.14,2.06,90.48
0.62,645.19,370.21,165.88,3.73,4.68,0.05,2.5,68.2
0.92,805.15,353.36,210.76,4.47,2.22,0.1,0.36,56.8
0.88,624.68,292.06,124.2,3.61,2.23,0.35,0.25,68.13
0.93,692.87,294.74,191.28,4.93,3.54,0.09,2.89,50.06
0.7,738.99,415.55,168.45,4.48,3.12,0.12,0.5,82.79
0.89,619.62,312.59,201.3,4.09,4.4,0.13,1.47,36.67
0.75,773.38,263.32,162.05,6.81,3.61,0.38,2.48,71.13
0.68,597.9,377.8,142.89,4.73,4.33,0.21,4.79,80.73
0.69,679.88,278.89,178.8,5.05,4.71,0.39,4.05,53.17
0.96,593.16,246.57,219.97,5.6,3.84,0.4,1.06,11.85
0.67,516.75,401.62,120.92,5.47,4.69,0.1,1.08,85.38
0.77,659.8,398.01,121.16,6.43,3.18,0.36,4.35,102.37
0.81,708.1,299.31,120.63,6.78,3.88,0.38,2.29,88.92
0.87,719.32,338.27,136.95,6.54,2.16,0.21,2.41,90.03
0.96,690.09,351.83,159.37,5.38,2.75,0.29,0.08,75.81
0.97,753.63,401.69,207.25,6.51,4.61,0.32,0.94,73.87
0.63,803.56,415.99,120.19,6.61,2.66,0.24,1.94,121.26
0.66,740.98,330.25,182.39,3.57,2.07,0.23,2.58,64.37
0.62,709.44,399.1,176.75,6.87,2.43,0.19,2.7,77.4
0.86,663.2,350.97,205.79,6.41,4.84,0.18,0.75,47.71
0.9,523.66,322.22,204.98,5.34,3.05,0.3,3.97,28.74
0.83,529.81,404.58,171.44,4.02,4.14,0.26,4.38,62.16
0.91,713.59,250.41,112.81,3.69,2.58,0.12,2.68,79.71
0.85,515.03,352.84,214.39,6.1,3,0.26,1,28.69
0.7,805.99,384.48,113.09,5.37,3.07,0.03,3.55,119.45
0.69,527.11,337.85,185.43,4.03,2.6,0.04,3.15,37.79
0.91,621.4,246.91,201.41,4.86,2.06,0.24,2.13,27.93
0.89,750.69,382.89,142.06,4.57,4.49,0.02,2.27,94.97
0.66,533.58,349.67,128.75,3.63,4.97,0.08,3.94,69.88
0.86,535.44,353.06,183.53,3.89,3.61,0.33,2.93,50.32
0.8,574.74,256.11,167.52,5.11,3.94,0.06,3.73,37.92
0.68,794.43,384.99,172.24,4.3,4.66,0.38,2.33,86.98
0.86,542.88,297.47,189.46,5.96,2.4,0.2,3.63,30.27
0.78,701.33,289.38,190.51,3.63,3.44,0.35,2.73,44.32
0.81,743.66,305.17,184.31,5.02,2.86,0.26,4.84,61.99
0.86,707.35,372.49,211.22,4.11,2.02,0.3,4.95,55.84
0.76,659.88,258.51,146.56,6.39,3.84,0.03,2.64,64.96
0.72,657.95,351.7,217.42,3.75,3.81,0.13,2.2,35.8
0.67,686.49,339.73,162.71,3.81,3.14,0.18,3.08,68.1
0.74,646.97,346.57,113.03,3.83,2.31,0.36,3.85,87.95
0.89,706.5,409.78,126.49,6.24,2.14,0.22,0.36,105.08
0.92,636.48,297.14,175.25,6.9,2.8,0.05,0.3,47.93
0.83,527.4,306.26,183.97,3.95,4.2,0.25,2.22,34.54
0.79,529.96,375.95,169.71,5.12,4.66,0.03,3.16,58.81
0.65,774.57,292.42,157.67,4.57,4.64,0.35,4.29,75.65
0.71,518.64,292.04,161.06,4.69,2.92,0.03,4.88,42.74
0.83,705.84,348.26,150.83,5.35,3.89,0.35,2.13,80.91
0.66,594.37,343.36,198.4,6.17,2.73,0.04,1.93,43.08
0.87,698.59,301.96,190.57,4.66,3.14,0.06,3.72,51.37
0.67,678.16,333.69,128.21,4.07,2.5,0.21,0.94,80.48
0.97,726.6,374.04,125.59,3.92,2.79,0.08,2.51,99.57
0.66,807.72,400.43,142.42,5.87,3.25,0.32,2.44,107.29
0.65,596.23,349.42,203.72,3.7,2.09,0.05,2.24,39.27
0.83,580.87,373.98,142.87,6.08,2.35,0,0.56,72.23
0.93,595.18,278.04,128.79,4.9,2.85,0.4,1.55,66.89
0.96,544.06,268.86,154.93,6.17,4.21,0.1,1.07,46.49
0.98,718.26,287.18,192.97,3.71,3.46,0.22,4.87,54.64
0.75,701.52,311.1,193.08,6.05,2.83,0.05,0.52,45.9
0.86,684.28,269.44,143.58,6.8,3.9,0.28,4.67,75.49
0.96,790.19,292.97,129.31,5.7,2.22,0.04,2.28,94.59
0.87,661.68,305.55,184.21,4.93,4.65,0.1,2.86,54.24
0.66,560.24,306.34,135.24,5.84,3.01,0.15,1.5,59.37
0.83,656.25,279.71,185.96,4.9,4.35,0.28,2.21,44.4
0.72,516.12,361.37,185.17,4.08,3.65,0.31,2.64,44.91
0.72,723.45,322.76,204.69,6.16,4.79,0.32,0.33,52.32
0.94,668.07,397.89,153.34,4.6,4.65,0.03,4.65,87.29
0.83,713.86,388.25,220.35,3.76,4.31,0.04,2.87,53.08
0.82,776.84,392.99,158.01,6.57,3,0.19,1.95,96.12
0.94,648.41,348.11,136.71,5.66,3.75,0.3,3.21,82.36
0.67,647.07,372.19,116.7,4.65,3.62,0.33,0.86,96.63
0.73,746.6,252.97,137.61,5.52,2.01,0.12,1.76,74.34
0.66,725.76,334.25,219.03,3.64,3.37,0.06,0.4,40.49
0.86,733.1,345.55,133.7,3.6,4.84,0.4,1.6,91.22
0.84,603.4,406.25,185.07,4.89,4.39,0.28,0.8,61.95
0.87,559.96,326.32,114.46,4.13,3.09,0.18,4.58,76.3
0.85,741.12,299.29,182.41,4.16,3.25,0.35,0.11,54.68
0.92,639.73,399.01,130.19,5.76,3.71,0.2,2.87,94.17
0.97,665.35,317.9,197.29,5.42,2.65,0.38,2.91,46.08
0.87,708.7,253.3,176.61,6.18,3.35,0.27,4.37,53.18
0.67,608.71,352.69,154.88,4.19,2.69,0.02,4.34,67.88
0.76,524.44,308.93,196.47,6.64,2.54,0.07,0.99,26.92
0.87,600.22,364.2,159.97,5.53,4.92,0.35,3.73,69.89
0.78,602.96,323.34,212.87,6.98,2.21,0,4.32,33.68
0.84,695.72,278.88,145.91,6.65,3.01,0.39,4.99,75.02
0.64,592.67,352.08,120.69,6.04,2.35,0.28,0.82,84.73
0.72,554.69,377.28,218.08,3.67,4.22,0.07,1.25,30.95
0.63,641.53,337.28,217.23,5.34,3.75,0.32,2.97,37.15
0.63,805.09,381.18,136.62,6.95,2.17,0.01,2.26,105.48
0.84,759.79,307.22,162.05,5.43,2.46,0.37,0.78,70.61
0.85,572.85,348.06,138.41,5.76,4.9,0.35,3.55,75.63
0.69,524.62,329.49,167.5,5.74,2.68,0.31,4.05,46.53
0.93,567.69,408.47,163.68,5.74,2.15,0.34,0.06,67.63
0.95,598.38,393.19,156.92,4.01,3.46,0.13,3.53,74.19
0.79,568.28,362.62,198.48,4.49,3.08,0,0.19,38.56
0.64,774.4,283.71,187.39,5.73,3.24,0.05,0.82,56.93
0.97,534.92,280.71,189.63,3.83,2.28,0.11,4.89,31.65
0.7,741.91,251.76,145.8,6.35,3.54,0.1,2.76,72.59
0.76,751.23,384.39,162.88,4.15,2.54,0.26,0.14,84.91
0.9,618.32,353.76,156.44,5.59,3.73,0.31,3.7,73.55
0.93,646.32,415.45,197.54,6.37,3.62,0.25,1.84,65.03
0.89,751.49,253.35,159.38,6.54,2.22,0.03,4.43,65.68
0.73,684.31,414.36,184.13,5.09,3.7,0.37,3.72,80.74
0.71,522.63,413.87,128.69,3.95,4.42,0.11,1.16,77.15
0.89,712.76,304.14,110.29,6.01,3.69,0.34,4.14,98.91
0.68,626.5,266.73,149.64,3.9,4.95,0.19,3.1,55.66
0.92,761.2,249.15,189.06,6.93,2.15,0.14,1.68,48.48
0.65,749.12,292.61,154.52,3.87,3.62,0.18,0.1,71.14
0.96,791.93,348.88,153.25,6.22,2.53,0.35,0.83,91.69
0.76,700.15,351.57,154.36,6.08,4.05,0.06,4.51,83.57
0.75,752.91,320.16,138.2,4.29,2.83,0.3,3.94,86.97
0.74,682.6,306.23,190.75,5.03,3.49,0.16,3.68,51.32
0.78,590.23,382.77,215,4.25,4.7,0.14,4.03,40.58
0.94,772.05,369.43,148.2,4.28,2.36,0.24,4.67,97.02
0.88,760.64,260.17,154.23,3.51,2.69,0.38,0.29,66.01
0.74,774.22,292.49,141.32,3.83,2.68,0.24,1.18,77.24
0.94,660.35,330.96,161.91,3.85,3.28,0.17,4.54,69.19
0.96,634.99,336.05,188.11,6.3,4.81,0.29,3.57,60.08
0.84,792.28,342.49,176.11,5.98,2.45,0.13,2.87,78.13
0.82,545.85,331.32,218.77,4.98,2.74,0.07,3.85,27.15
0.79,698.73,382.42,202.67,3.66,3.82,0.35,4.83,56.8
0.75,726.79,324.89,205.11,6.15,2.55,0.23,3.63,53.19
0.92,543.75,373.18,217.24,5.68,2.47,0.15,4.56,34.4
0.93,777.56,324.01,137.52,5.28,2.23,0.36,1.49,89.13
0.71,744.37,356.02,193.99,4.8,3.06,0.36,3.66,66.66
0.71,801.41,339.53,162.4,4.49,4.51,0.3,0.97,83.51
0.97,669.61,269.65,162.02,4.38,3.03,0.37,3.15,57.56
0.88,739.09,381.9,122.31,4.83,4.47,0.38,2.4,112.23
0.75,625.96,279,114.79,4.26,4.8,0.38,4.86,78.42
0.84,678.41,267.36,141.45,5.6,2.82,0.09,0.69,67.11
0.64,761.78,348.79,196.88,4.57,4.22,0.25,4.02,66.59
0.75,699,366.76,207.14,4.99,4.43,0.14,4.43,58.8
0.65,780.63,322.55,127.59,6.57,4.79,0.3,0.14,95.42
0.83,724.39,248.91,152.43,4.72,3.16,0.02,3.43,65.71
0.81,630.09,268.98,161.72,4.16,2.36,0.17,3.99,49.9
0.86,779.63,402.22,110.6,3.66,4.42,0.27,0.37,118.01
0.93,525.1,353.33,200.32,3.55,4.96,0.15,3.86,40.12
0.94,690.9,321.56,165,4.54,4.83,0.39,3.78,68.02
0.64,790.4,397.25,153.91,5.65,4.79,0.13,2.25,99.66
0.92,580.49,329.16,140.42,5.5,4.05,0.18,0.95,62.58
0.8,665.74,340.79,189.67,3.66,3.32,0.36,2.49,49.6
0.7,746.68,340.11,135.56,4.47,4.19,0.07,0.93,86.56
0.88,532.88,356.76,118.66,5.68,3.58,0.14,4.48,80.09
0.95,600.48,395.31,134.9,5.33,2.14,0.24,2.94,86.52
0.82,556.78,375.34,217.26,6.15,4.07,0.36,3.35,36.9
0.98,630.9,262.11,133.48,4.39,2.24,0.33,4.86,66.27
0.9,603.85,296.36,193.68,5.09,2.13,0.26,2.92,38.56
0.88,668.73,324.61,112.31,6.86,2.33,0.04,3.02,95.92
0.96,612.18,398.87,183.58,7,3.79,0.24,3.18,65.82
0.93,752,363.55,174.42,6.53,4.45,0.07,2.92,81.63
0.81,686.39,285.63,122.97,4.9,2.93,0.07,0.42,77.31
0.88,527.95,370.74,216.1,6.21,2.42,0.11,4.68,31.4
0.63,627.63,358.58,205.43,5.52,4.83,0.17,2.08,50.63
0.84,743.35,298.78,149.7,4.29,4.38,0.3,0.14,75.31
0.65,565.84,311.68,118.19,4.96,4.14,0.19,2.92,73.22
0.88,776.81,295.53,146.43,5.92,3.53,0.05,1.97,80.25
0.64,806.74,400.09,212.27,4.46,4.24,0.12,0.64,69.39
0.9,638.34,391.59,137.04,6.31,4.24,0.16,3.42,93.23
0.88,566.2,279.44,160.96,4.7,3.54,0.14,2.98,46.29
0.7,795.44,289.72,134.5,5.16,4.09,0.04,4.11,93.52
0.97,648.92,260.69,126.7,6.06,2.87,0.2,2.92,71.74
0.72,519.54,407.64,192.04,6.99,4.64,0.37,0.74,55.01
0.72,740.94,309.88,116.1,5.57,3.08,0.29,1.12,94.53
0.77,744.46,379.86,181.68,4.08,3.24,0.01,0.23,72.02
0.64,727.77,324.04,147.33,6.01,4.75,0.38,2.26,83.58
0.85,782.72,402.28,139.39,5.9,4.98,0.19,4.38,111.98
0.66,568.86,383.23,215.3,6.51,4.94,0.39,1.49,40.56
0.62,760.45,336.47,217.88,5.84,2.62,0.28,2.41,51.71
0.89,651.24,272.13,141.46,5.1,2.15,0.06,2.09,61.6
0.8,795.77,380.13,214.33,5.77,4.41,0.23,1.56,68.91
0.68,682.88,408.27,185.79,6.88,2.69,0.34,4.46,80.32
0.98,638.51,312.63,141.35,3.89,2.79,0.25,0.62,68.08
0.91,793.35,394.12,120.04,3.52,4.95,0.24,2.73,117.39
0.89,805.43,261.53,193.45,6.91,4.92,0.39,4.82,63.75
0.77,703.95,321.05,134.6,5.97,4.22,0.23,0.33,86.76
0.85,641.3,414.04,210.8,3.68,4.02,0.22,2.26,51.35
0.87,602.99,383.57,122.39,6.62,2.31,0.24,1.79,89.7
0.78,578.22,366.04,211.38,4.46,4.91,0.18,4.48,41.5
0.93,677.71,332.19,122.78,5.53,2.31,0.27,3.96,92.13
0.77,724.19,348.28,182.27,4.09,2.08,0.03,0.39,60.68
0.75,714.36,368.02,163.02,4.24,2.46,0.07,3.2,79.62
0.87,517.01,296.85,125.21,3.64,3.58,0.23,4,60.69
0.93,589.25,306.15,117.86,6.55,3.18,0.06,3.48,79.92
0.68,608.98,303.22,195.9,5.94,2.96,0.15,1.79,36.18
0.75,798.66,283.35,145.86,6.33,2.6,0.1,1.56,82.17
0.94,771.86,359.71,123.61,3.79,3.39,0.33,4,106.7
0.87,608.75,398.49,178.8,6.93,2.77,0.35,0.08,68.13
0.98,667.74,408.59,196.88,6.33,2.9,0.02,4.43,71.08
0.73,614.2,381.63,179.69,5.48,2.45,0.26,2.69,63.36
0.74,660.49,411.68,156.47,6.3,3,0.08,0.16,82.08
